wav_filename,wav_filesize,transcript
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0015.wav,94798,"|impertinent young beggar|, said |burgess|."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0018.wav,168558,"have you ever been in that that place i was in <last night<, asked |kirkland|?"
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0019.wav,79918,what does he ^care care^?
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0020.wav,156078,"if you <<fall<<, we must <<fall<< over you, and then you're done for."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0022.wav,166318,hold on to me miss |nancy| said the giant i'm big enough to carry double.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0023.wav,97838,but |kirkland| kept steadily on for the &river&.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0024.wav,181038,"just as he reached it, however, the figure of mr. |north rose| from behind a pile of stones."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0025.wav,167918,|kirkland| jump for the &jetty& missed his footing and fell into the arms of the {chaplain{.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0026.wav,129678,"oh, mr. north says |kirkland|, why did you stop me?"
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4943-0027.wav,89838,must stop that :50: lashes stroke.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0000.wav,106798,captain |fraire| says that the scenery is delightful.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0001.wav,141358,abandoned indeed by |god| and man almost.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0003.wav,88398,"you have not been long in the colony, mr |meakin|."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0004.wav,77678,if you please said |meakin| gravely.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0005.wav,77518,pray help yourself to (wine(.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0006.wav,124398,have you many {visitors{? captain |burgess|.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0007.wav,89678,i was quartered with him at &sarah island&.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0008.wav,62158,"so he's a {friend{ of yours, hey."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0009.wav,83598,i had the pleasure of ^meeting^ him in society.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0012.wav,177518,"yes, :one: oughtn't to leave the colony without seeing it, says |burgess|, it's worth scene."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0013.wav,190318,"in fact, the {ringleader{ |john rex| gave me his confession and i sent it to the {bishop{."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0014.wav,73838,a great rascal put in &north&.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0015.wav,132398,"well, <now< said |meakin| with asperity."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0017.wav,225518,"there's no fear of him, said |burgess cheerily|. if he grows uproarious, will soon give him a touch of the cat."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0019.wav,93838,i have these !attacks! at times.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0020.wav,431598,"the reverend |macon i|'d is clerical {brother{ with horror. the reverend |meakin| was not accustomed to {clergymen{ who wore (black neckties(, (smoke(, (clay pipes(, chewed (tobacco(, and drank neat |brandy| out of (tumblers(."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0021.wav,232718,so they went onto the &veranda& and looked down upon the lights of the &prison& and listened to the &sea& lapping the &shore&.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0022.wav,524878,"by and by a short figure, smoking a {cheroot{ came up out of the dark and proved to be {doctor{ |mcelwain|, who had been prevented from attending the !dinner! by reason of an accident to a {constable{ at &norfolk bay&, which had claimed his professional attention."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0024.wav,65038,delighted to see you mr |meakin|.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0025.wav,119598,but |mcelwain| was tired and wanted to get home.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0026.wav,81678,"our roads lie together, {doctor{."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0027.wav,364558,"before the :two: {clergymen{ had got halfway down the steep path that led from the {commandant{'s &house& to the flat on which the cottages of the doctrine chaplain were built, |mcelwain| rejoined them."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0028.wav,102798,another flogging <tomorrow< said he grumbling |lee|.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0029.wav,71278,who him is he going to flog <now<?
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0030.wav,102638,you don't mean to say he's going to flog |kirkland|.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0031.wav,276878,perhaps you'll have the goodness to allow me to be the best ^{judge{^ of that return. |mcelwain| ^drawing^ up his little body to its least insignificant stature.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0032.wav,151758,"mr |meek| and expressed some alarm, but |doctor mcelwain| reassured him."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0035.wav,105198,"he sleeps at the back and &north&, hurried off."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0036.wav,219278,"and ^impulsive^ {gentleman{ said |meek|, into |mcelwain| as a sound of mr |north|'s footsteps died away in the distance."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0037.wav,82478,|mcelwain| shook his head seriously.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0040.wav,89198,"{doctor{, we all have our crosses, have we not?"
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0042.wav,102798,"|goodnight|, sir, i hope you will be comfort rible."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0043.wav,105678,i'll teach my {prisoners{ to attempt suicide.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0044.wav,75758,that's |mcelwain|'s ^business^.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0047.wav,223278,"then captain |burgess| cried |north|, his pale face flushing. i tell you, the boys blood will be on your head."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0048.wav,154638,"i'm a {minister{ of god, sir, and i forbid you to commit this crime."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0049.wav,88558,"damn, you're impertinent, sir burst out |burgess|."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0050.wav,87118,"you're dismissed {officer{ of the government, sir."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0051.wav,113198,"this of course, was mere bravado on the part of the {commandant{."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0053.wav,281518,"show mr. n out, he said and go down to the &barracks& until troke that |kirkland| is to have :100: lashes <tomorrow<."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0054.wav,101838,"i'll show you who's {master{ here, my good sir."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0056.wav,145038,the government <may< go to band ~u2~ roared |burgess| get out.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0059.wav,147918,"i wish i hadn't taken that |brandy|, he said fool, that i am."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0062.wav,135758,he mixed a :teaspoon: of this in a panic in of water and drank it.
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0065.wav,134478,"i must have a :teaspoon: full, he said to allay the craving."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0066.wav,228078,"twice he paused on the way to the &sitting room&, and twice was he driven on by a power stronger than his will."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0068.wav,472238,"that at all times, |debasing| at this particular time, it was infamous, that advice unworthy of any man was doubly sinful in a man of ^education^. {anna minister{ of god in vain."
/mnt/c/Users/xianjian/Development/E2E/dataset/3752-4944-0069.wav,326798,"in the midst of his arguments, he found himself at the cupboard with the (bottle( at his lips, in an attitude that was at once ludicrous and horrible."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0000.wav,303438,"her ^!meeting!^ with |letty| was indescribably tender, and the days that followed were pretty equally divided between her and her {brother{ in ^nursing^. the one and loving the other."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0001.wav,277198,"but even while she enjoyed <every hour< of life and begrudge that i'm given to sleep, she felt as if the dream was too beautiful to last and often said."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0002.wav,245358,so |christy| turned a deaf ear to her prophetic soul and gave herself up to the blissful holiday that had come at last.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0003.wav,219278,"nothing can surprise me <now<. i'm prepared for anything, even the sight of my quaker ish {lover{ ^dancing^ a jig."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0004.wav,187278,i feel like a boy out of &school& or rather a man out of &prison& and must enjoy my liberty in some way.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0005.wav,341518,"i'm not a ^{talker{^, you know, and as the ^laws of gravitation^ forbid my soaring aloft anywhere i can only express my joyfully uplifted state of mind by prancing as you call it."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0006.wav,291118,i don't want you to. i love to see you so young and happy. only you are not the old |david| and i've got to get acquainted with the new :one:.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0007.wav,176076,"i hope you'll like him better than the {frostbitten{ old |david| you :first: knew, and were kind enough to love."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0008.wav,187280,|mother| says i've gone back to the time before we lost |letty| and i sometimes feel as if i had.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0009.wav,185358,"in that case you will find me a proud, impetuous, ambitious fellow |christy|, a (towel( that suit."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0010.wav,325838,"excellently, i like pride of your sort. |impetuosity| becomes you for you have learned to control it if need be, and the ambition is best of all."
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0013.wav,195758,to know home in the land did the great trouble bring a more sudden change than the little &cottage& in the &lane&?
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0014.wav,350158,|david| was sober enough <now< and went about his work with the grim set to his lips and a spark in his eyes that made the :three: women look at <one< another pale with unspoken apprehension.
/mnt/c/Users/xianjian/Development/E2E/dataset/3853-163249-0016.wav,495118,"|david| held it close in both of his saying gratefully thank you {mother{, then fixing his eyes on the younger, yet not dearer women, he added with a ring in his voice that made their hearts answer with a prompt. i, in spite of love or fear."
